year,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_inedible_parts,tons_not_fit_for_human_consumption,tons_donated,tons_biomaterial_processing,tons_animal_feed,tons_anaerobically_digested,tons_composted,tons_not_harvested,tons_incinerated,tons_land_application,tons_landfilled,tons_sewer,tons_refuse_discards,upstream_mtco2e_footprint,downstream_mtco2e_footprint,total_mtco2e_footprint,gallons_water_footprint,meals_wasted,sector_farm,sector_foodservice,sector_manufacturing,sector_residential,sector_retail,food_type_breads_&_bakery,food_type_dairy_&_eggs,food_type_dry_goods,food_type_fresh_meat_&_seafood,food_type_frozen,food_type_prepared_foods,food_type_produce,food_type_ready-to-drink_beverages
2016,588.003558,9977.435938,20004590.54,336.6436581,474.3229089,241.0814588,189.6208974,113.6806491,27.48930742,110.1899434,28.62378677,106.7283269,0.0,46.97573105,0.0,154.3158134,0.0,0.0,7078.098045,88.71383843,7166.811883,718702797.6,790538.1815,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,42281.01084,717437.9667,377329322.2,24206.71434,34106.68486,0.0,13634.88896,8174.325973,1976.647401,7923.323128,2058.223326,7674.411974,0.0,1226.9721,0.0,13247.10694,0.0,0.0,508958.043,6804.418819,515762.4619,51679076368.0,56844474.77,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,545.3281821,9253.306257,5983638.188,312.2111619,439.8981028,0.0,175.8588326,105.4300792,25.49422335,102.1927175,26.54636591,98.98233385,0.0,23.66571994,0.0,163.0167423,0.0,0.0,6564.392829,86.21085255,6650.603682,666541698.2,733163.5047,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,10576.31121,179462.2943,129776981.8,6055.147194,8531.558405,105.7631121,3410.676,2044.752803,494.4450866,1981.966125,514.8507568,1919.70267,0.0,379.9161404,0.0,3240.677627,0.0,0.0,127312.44,1687.643703,129000.0837,12927174251.0,14219264.01,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,3729.430256,63282.1876,36460139.19,2135.172529,3008.407319,74.58860511,1202.676247,721.0229368,174.3517593,698.8830308,181.5472287,676.9276241,0.0,119.2035769,0.0,1157.494099,0.0,0.0,44893.04979,598.0182588,45491.06805,4558394115.0,5014012.198,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,5973.992212,101368.6461,95621376.21,3420.22861,4819.020779,0.0,1926.508351,1154.971434,279.2855693,1119.506599,290.8116404,1084.337306,0.0,337.5396664,0.0,1707.539997,0.0,0.0,71911.98425,928.9458219,72840.93007,7301868939.0,8031701.298,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,18474.74446,313485.4829,97327300.64,10577.15633,14902.96175,0.0,5957.783039,3571.78271,863.6987362,3462.10668,899.3434459,3353.344617,0.0,665.0697651,0.0,5659.398504,0.0,0.0,222389.9003,2947.700118,225337.6004,22581241811.0,24838269.58,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,151.3119471,2567.510415,3467256.099,86.62908022,122.058314,0.0,48.7954653,29.25363313,7.073869833,28.35536394,7.365807318,27.46458034,0.0,5.74044052,0.0,46.05825204,0.0,0.0,1821.418906,24.08424903,1845.503155,184945002.9,203430.5233,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,622.2718095,10558.9108,11248388.74,356.2629094,501.9659674,56.00446286,200.6718112,120.3058421,29.0913564,116.6117016,30.29195206,112.9483456,0.0,25.81862642,0.0,187.2039852,0.0,0.0,7490.602427,98.60944973,7589.211877,760588068.5,836609.9457,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,30184.30817,512177.1748,91962537.16,17281.11298,24348.67725,7244.23396,9733.913216,5835.630922,1411.123649,5656.440617,1469.360498,5478.743565,0.0,1527.179007,0.0,8805.829911,0.0,0.0,363343.8773,4728.866463,368072.7438,36893563707.0,40581128.75,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,155.4085336,2637.022629,4259427.687,88.97445694,125.362894,79.25835214,50.11654303,30.04563958,7.265386234,29.12305085,7.565227571,28.20815036,0.0,5.424229037,0.0,47.77684997,0.0,0.0,1870.731602,24.82957009,1895.561172,189952163.3,208938.1567,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,73510.49909,1247350.098,491232412.2,42086.21357,59298.47411,15437.20481,23705.85453,14212.02498,3436.63347,13775.62707,3578.462788,13342.86582,0.0,2695.754134,0.0,22469.13083,0.0,0.0,884883.2849,11719.03631,896602.3212,89850138891.0,98830790.19,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,3857.655297,65457.95188,125970480.0,2208.583899,3111.842194,0.0,1244.026587,745.813103,180.3463107,722.9119842,187.7891744,700.201708,0.0,204.1658913,0.0,1116.427126,0.0,0.0,46436.55986,602.5875718,47039.14743,4715120541.0,5186403.657,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,90377.28125,1533551.152,564381065.2,51742.77971,72904.34617,0.0,29145.09776,17472.93508,4225.159583,16936.40688,4399.531248,16404.34975,0.0,3234.575973,0.0,27704.32274,0.0,0.0,1087917.325,14423.70084,1102341.026,110466000000.0,121507243.6,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,4018.59517,68188.83206,62646474.28,2300.725157,3241.667035,160.7438068,1295.926891,776.9281344,187.8702884,753.0715898,195.6236654,729.4138498,0.0,182.103606,0.0,1193.584036,0.0,0.0,48373.875,633.7748208,49007.64982,4911833529.0,5402778.392,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,24629.14543,417915.3637,599695013.4,14100.67252,19867.51227,5664.70345,7942.47007,4761.633159,1151.418458,4615.421291,1198.937315,4470.427856,0.0,946.0495092,0.0,7485.257844,0.0,0.0,296473.5566,3917.900395,300391.457,30103620100.0,33112520.46,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,23995.69119,407166.7058,104442535.2,13738.00745,19356.52581,7678.621182,7738.192121,4639.165381,1121.804321,4496.714039,1168.101007,4355.449791,0.0,1106.40666,0.0,7108.049995,0.0,0.0,288848.3456,3780.608849,292628.9545,29329364014.0,32260876.35,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,2940.781765,323162.8313,22577640.83,1698.345755,2378.874586,0.0,2602.591862,561.9071783,135.8757123,544.6531196,141.4832813,527.5428447,0.0,113.3746725,34.36433358,881.5806224,0.0,0.0,18878.59018,612.8905774,19491.48075,731149635.0,3964790.977,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,31.41730527,3452.451129,153490.2023,18.14396691,25.41427249,0.0,27.80431517,6.003032788,1.451603374,5.818702201,1.511510815,5.635907702,0.0,3.199451103,0.367125086,7.429972205,0.0,0.0,201.6859727,6.129950872,207.8159236,7811103.686,42357.12081,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,1400.787029,153932.6406,9632260.681,808.9756039,1133.132932,0.0,1239.696521,267.6540967,64.72188368,259.4354449,67.39294555,251.2852817,0.0,45.18408796,16.36881503,428.7444736,0.0,0.0,8992.467434,293.79226,9286.259693,348269612.3,1888554.887,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,396.173836,43535.58638,1688710.446,228.7963563,320.4752837,0.0,350.6138449,75.69855233,18.30479323,73.37413414,19.06022914,71.06908611,0.0,14.80121318,4.629466225,119.2363616,0.0,0.0,2543.270493,82.66612934,2625.936622,98498419.38,534125.4728,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,2410.176108,264854.5174,18794142.92,1391.912997,1949.653919,48.20352216,2133.005856,460.5221892,111.3596389,446.3812827,115.9554335,432.358217,0.0,111.0715394,28.16397216,704.3638354,0.0,0.0,15472.32357,498.4924491,15970.81601,599228206.2,3249423.198,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,878.8354634,96575.32565,5727360.02,507.5407146,710.9127833,0.0,777.7693851,167.9226801,40.60566343,162.7664054,42.28145271,157.6530996,0.0,31.98997657,10.26958049,265.3466052,0.0,0.0,5641.756469,183.5561754,5825.312645,218499800.3,1184854.639,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,4088.829644,449321.9389,30811652.72,2361.360693,3307.56027,0.0,3618.614235,781.2693739,188.9200507,757.2795261,196.7167512,733.4895938,0.0,162.8662848,47.77978003,1220.508284,0.0,0.0,26248.57787,851.0569237,27099.6348,1016582168.0,5512600.451,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,9.738727129,1070.189794,122966.1538,5.624261573,7.877908776,0.0,8.61877351,1.860818354,0.449967591,1.803679612,0.468537682,1.747017026,0.0,0.65603476,0.113801327,2.638870778,0.0,0.0,62.51855902,1.970701665,64.48926068,2421283.643,13129.84796,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,8497.352534,933775.0038,54005515.95,4907.349051,6873.728693,849.7352534,7520.156993,1623.623841,392.6111899,1573.768452,408.8141914,1524.328525,0.0,307.5873936,99.29531681,2567.323624,0.0,0.0,54549.4528,1775.143541,56324.59634,2112647826.0,11456214.49,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,33624.86827,3695040.469,96155115.76,19418.86778,27200.02741,0.0,29758.00842,6424.840862,1553.601488,6227.558134,1617.718375,6031.919428,0.0,1483.010815,392.9214345,9893.297731,0.0,0.0,215857.6047,6968.559363,222826.1641,8359957360.0,45333379.01,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,542.4563881,59610.5921,3065686.74,313.276733,438.8070313,0.0,480.0739035,103.6493568,25.06362389,100.4666744,26.09799567,97.31051436,0.0,19.92715466,6.338842445,163.6022259,0.0,0.0,3482.343356,113.2609074,3595.604264,134867807.9,731345.0522,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,908.4406066,99828.63809,3348453.339,524.6381306,734.861151,0.0,803.9699369,173.5794557,41.97353777,168.2494826,43.70577901,162.963926,0.0,26.46945192,10.61552966,280.883444,0.0,0.0,5831.809119,191.1259534,6022.935072,225860356.5,1224768.585,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,2029.137631,222982.1573,13693056.44,1171.857539,1641.422019,0.0,1795.786803,387.7156117,93.75415891,375.8103216,97.62337817,364.0042424,0.0,98.68192585,23.71136929,587.8366232,0.0,0.0,13026.21575,418.5965854,13444.81234,504492803.9,2735703.366,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,458.8149846,50419.22907,1964616.779,264.9725629,371.1473322,0.0,406.0512613,87.66765234,21.19906127,84.97570805,22.07394317,82.30619663,0.0,14.77390929,5.361455708,140.4570581,0.0,0.0,2945.400493,96.23437402,3041.634867,114072527.4,618578.8871,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,4169.240225,458158.2665,31440974.11,2407.799015,3372.606473,0.0,3689.777599,796.6337518,192.6353366,772.1721218,200.5853664,747.9143386,0.0,120.2500285,48.71941317,1290.329868,0.0,0.0,26764.7802,877.4209425,27642.20114,1036574188.0,5621010.789,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,1215.348596,133554.7907,7401686.662,701.882116,983.1269775,0.0,1075.583507,232.2216182,56.15389692,225.0909646,58.47135933,218.0197331,0.0,40.52312343,14.20188504,370.6660151,0.0,0.0,7802.030173,254.6220989,8056.652272,302165122.5,1638544.963,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,419.1697866,46062.61391,3364334.937,242.0768641,339.0773041,0.0,370.9652611,80.09248249,19.36729682,77.63314322,20.16658208,75.19429843,0.0,19.18003895,4.898184062,122.6377605,0.0,0.0,2690.894887,86.72496095,2777.619848,104215770.1,565128.8401,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,7212.722296,792606.8457,52344580.78,4165.455743,5834.557999,0.0,6383.259232,1378.164297,333.2562079,1335.846048,347.0096387,1293.880452,0.0,266.020982,84.28384518,2174.260825,0.0,0.0,46302.66343,1505.740402,47808.40383,1793257608.0,9724263.331,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,522.6473171,57433.77111,6253778.187,301.8366962,422.7829603,0.0,462.5428756,99.86435672,24.14836671,96.79789745,25.14496597,93.75699202,0.0,25.10544409,6.107364702,151.7219294,0.0,0.0,3355.177397,107.8839964,3463.061393,129942792.6,704638.2672,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,807.9141665,88781.77654,5242782.504,466.5825976,653.5427082,0.0,715.0040374,154.3714583,37.32881989,149.6312907,38.86937436,144.9306245,0.0,48.9128968,9.440833813,224.4288681,0.0,0.0,5186.471377,164.6451971,5351.116574,200867046.7,1089237.847,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,149.3887228,16416.34316,959737.3913,86.27423705,120.8444096,0.0,132.2090196,28.54431318,6.902347992,27.66782454,7.187206798,26.79863998,0.0,5.294784223,1.745673196,45.24793285,0.0,0.0,959.0131807,31.23182261,990.2450033,37141657.85,201407.3493,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,9393.586161,1032262.215,58628192.34,5424.937466,7598.715301,0.0,8313.323752,1794.87086,434.0207171,1739.757118,451.9326832,1685.102657,0.0,362.519946,109.7682025,2815.613978,0.0,0.0,60302.89821,1957.646079,62260.54429,2335473232.0,12664525.5,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,236.9661089,26040.23175,1177968.322,136.8514964,191.688027,0.0,209.7150064,45.27808191,10.94876853,43.88776209,11.40062247,42.50902828,0.0,5.461197718,2.769053627,74.71159429,0.0,0.0,1521.223407,50.15833848,1571.381746,58915519.03,319480.045,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,1014.969546,111535.1149,6559279.789,586.1601971,821.0351707,0.0,898.2480479,193.934375,46.89559477,187.9793788,48.83096852,182.0740076,0.0,38.36330793,11.86036735,305.0315457,0.0,0.0,6515.680396,211.6916036,6727.372,252346033.2,1368391.951,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,5211.700282,572714.3167,16926144.26,3009.835396,4215.879431,0.0,4612.354749,995.820851,240.8011014,965.2429334,250.7389246,934.9198317,0.0,204.3377523,60.90101929,1558.937868,0.0,0.0,33456.93819,1085.457253,34542.39545,1295755028.0,7026465.718,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,256.4937012,28186.12101,1762089.167,148.128975,207.4844025,0.0,226.9969255,49.00929869,11.85102028,47.50440722,12.34011001,46.01205652,0.0,11.17901646,2.997242166,75.60054982,0.0,0.0,1646.58239,53.18489194,1699.767282,63770551.84,345807.3375,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,273.3880905,30042.64731,1974110.406,157.8857392,221.1507119,0.0,241.9484601,52.23737863,12.63160768,50.63336496,13.15291212,49.04271807,0.0,7.255070187,3.194660566,85.24037829,0.0,0.0,1755.037311,57.66718802,1812.704499,67970906.57,368584.5198,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,1002.739124,110191.1125,6752285.306,579.0969445,811.1416657,0.0,887.4241248,191.5974584,46.33050107,185.7142202,48.24255349,179.8800089,0.0,39.63678513,11.71744948,299.6201475,0.0,0.0,6437.1662,208.7760067,6645.942207,249305253.9,1351902.776,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,3728.147241,409686.51,48442563.63,2153.061174,3015.794926,74.56294482,3299.410308,712.3523145,172.2551016,690.4786508,179.3640423,668.7872676,0.0,163.2669463,43.56504687,1098.077871,0.0,0.0,23933.14755,772.8809738,24706.02852,926907779.1,5026324.877,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,312.9206613,34386.88585,1954074.132,180.7163942,253.1296329,0.0,276.9347852,59.79102833,14.45816831,57.95507045,15.05485463,56.13441222,0.0,11.8429559,3.656616113,94.02755532,0.0,0.0,2008.819897,65.26245624,2074.082353,77799661.98,421882.7216,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,406.9291132,44717.48497,2633450.488,235.0076908,329.1755061,8.138582264,360.1322652,77.75360706,18.80172944,75.36608586,19.57767383,72.99846067,0.0,17.38730556,4.755146389,120.2891044,0.0,0.0,2612.314879,84.45139519,2696.766274,101172442.0,548625.8436,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,27556.52561,3028189.627,26537683.57,15914.30851,22291.18775,0.0,24387.52516,5265.337854,1273.220131,5103.659108,1325.765724,4943.327684,0.0,1177.844773,322.0101707,8145.360161,0.0,0.0,176901.3804,5718.814811,182620.1952,6851220270.0,37151979.59,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,420.4327017,46201.39579,2508758.879,242.8062166,340.0989089,16.81730807,372.082941,80.33379284,19.42564847,77.86704383,20.2273419,75.42085106,0.0,13.44888141,4.912941783,128.7962004,0.0,0.0,2699.002275,88.20258703,2787.204862,104529761.5,566831.5148,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,7243.854951,796028.0166,32425263.47,4183.43532,5859.74201,0.0,6410.811631,1384.11294,334.6946593,1341.612031,348.5074548,1299.465296,0.0,327.7623525,84.647644,2123.052572,0.0,0.0,46502.52207,1499.508303,48002.03037,1800997941.0,9766236.684,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,6005.416562,64389.74155,78915178.65,3468.2185,4857.937101,0.0,710.8028676,1147.479461,277.4739229,1112.244677,288.9252277,1077.303517,0.0,281.2445541,70.17594453,1750.569257,0.0,0.0,40270.96576,1110.810141,41381.7759,2308127377.0,8096561.834,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,3026.539541,32450.38822,30806076.17,1747.872162,2448.246274,0.0,358.2221088,578.2932668,139.8380596,560.5360528,145.6091542,542.9268157,0.0,83.88544672,35.36645106,940.0842942,0.0,0.0,20295.28992,570.0552849,20865.34521,1163223017.0,4080410.457,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,565.1532383,6059.541512,6524856.489,326.3845058,457.1671017,0.0,66.89170323,107.9861366,26.11230786,104.670288,27.18995866,101.3820715,0.0,32.78101064,6.604065163,158.4273999,0.0,0.0,3789.789847,103.4174912,3893.207338,217211520.4,761945.1695,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,25852.27608,277186.6628,202734899.5,14930.07875,20912.57614,0.0,3059.882988,4939.69994,1194.477084,4788.02031,1243.772963,4637.604678,0.0,1021.867644,302.0952625,7724.738201,0.0,0.0,173359.5187,4815.277082,178174.7958,9936087793.0,34854293.57,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,41384.4896,443722.1901,608033865.3,23900.16596,33476.98621,0.0,4898.280341,7907.503391,1912.126588,7664.693666,1991.039748,7423.907355,0.0,2602.548227,483.5960365,11399.07459,0.0,0.0,277515.0311,7537.176936,285052.208,15905753158.0,55794977.02,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,55002.78046,589736.7454,802667186.3,31764.934,44493.17463,0.0,6510.145245,10509.60583,2541.345319,10186.89531,2646.226236,9866.874046,0.0,3010.711378,642.731779,15598.39056,0.0,0.0,368836.2107,10096.77467,378932.9854,21139819710.0,74155291.05,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,62951.95415,674967.3426,533543584.8,36355.70152,50923.46726,0.0,7451.011778,12028.4869,2908.628485,11659.13725,3028.667121,11292.86551,0.0,2617.504421,735.621384,18681.04308,0.0,0.0,422141.5724,11702.63745,433844.2099,24195012509.0,84872445.43,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,3256.213031,34912.93457,47845713.29,1880.512061,2634.035113,0.0,385.4063305,622.1779182,150.4498804,603.0731715,156.6589231,584.127631,0.0,121.416664,38.05028722,980.2585557,0.0,0.0,21835.42842,607.7972992,22443.22572,1251495940.0,4390058.522,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,1356.376358,14542.99169,17494243.71,783.3277727,1097.20799,81.3825815,160.541104,259.1683685,62.66993559,251.2102815,65.25631388,243.3185118,0.0,59.27519533,15.84985672,399.6278949,0.0,0.0,9095.55321,251.6380501,9347.19126,521310948.9,1828679.983,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,71005.73457,761319.5272,679507583.9,41006.881,57438.37897,15621.26161,8404.259593,13567.3556,3280.744894,13150.75308,3416.140715,12737.62224,0.0,3245.985826,829.7333648,20777.39885,0.0,0.0,476148.4031,13147.83819,489296.2413,27290409953.0,95730631.61,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,5274.943508,56557.65019,49102003.67,3046.359311,4267.038515,580.2437859,624.3438625,1007.904992,243.7231878,976.9560162,253.781605,946.2649481,0.0,219.8144131,61.64004432,1564.858301,0.0,0.0,35372.57861,980.5150954,36353.0937,2027376685.0,7111730.859,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,3008.204451,32253.8004,32127640.33,1737.283371,2433.414545,511.3947566,356.0519621,574.7899062,138.9909062,557.1402673,144.7270388,539.6377088,0.0,150.9125473,35.15219744,866.8538787,0.0,0.0,20172.33895,554.6454804,20726.98443,1156176092.0,4055690.908,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,8244.609045,88398.23851,41478156.71,4761.38588,6669.277934,0.0,975.8343475,1575.331111,380.9334442,1526.95861,396.654507,1478.989214,0.0,142.1208756,96.34189753,2647.279386,0.0,0.0,55286.48432,1568.184675,56854.669,3168740695.0,11115463.22,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,9018.235376,96693.0169,90945744.15,5208.166736,7295.084324,0.0,1067.400987,1723.151053,416.6780309,1670.239557,433.8742671,1617.76899,0.0,558.8263687,105.3820628,2492.315047,0.0,0.0,60474.2476,1643.922043,62118.16964,3466076958.0,12158473.87,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,398.4356222,4272.004527,3832398.238,230.1025719,322.3049011,0.0,47.15895724,76.13072105,18.40929667,73.79303259,19.16904542,71.47482486,0.0,19.42962025,4.655896195,115.3731852,0.0,0.0,2671.819204,73.56150926,2745.380714,153135117.0,537174.8352,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,15992.84957,171474.4414,230778296.6,9236.111462,12937.0305,0.0,1892.918371,3055.819062,738.9327056,2961.986337,769.428341,2868.935552,0.0,628.9571656,186.8835097,4781.906894,0.0,0.0,107244.4335,2979.413702,110223.8472,6146706652.0,21561717.51,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,1467.994296,15739.75299,9039290.473,847.7888125,1187.498632,0.0,173.7522359,280.4956636,67.82712439,271.8826954,70.62633904,263.341502,0.0,45.00413338,17.15416162,451.6626765,0.0,0.0,9844.037865,275.7357583,10119.77362,564210290.7,1979164.387,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,2149.144404,23043.00648,14335596.82,1241.163258,1738.498609,0.0,254.3733627,410.6457958,99.29894499,398.0364059,103.3969967,385.5320944,0.0,114.8441049,25.11370143,612.2763602,0.0,0.0,14411.6765,395.0098324,14806.68633,826004155.8,2897497.681,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,517.8363096,5552.212041,5121141.794,299.058267,418.8912118,0.0,61.29125766,98.94509789,23.9260792,95.90686561,24.91350469,92.89395193,0.0,27.36077729,6.051145956,147.8388871,0.0,0.0,3472.49322,95.23265547,3567.725876,199025688.1,698152.0196,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,781.8627425,8383.088733,7393594.551,451.5375079,632.4690361,0.0,92.54150378,149.3937064,36.12514138,144.8063868,37.61602023,140.257295,0.0,41.15480412,9.136411418,223.3729772,0.0,0.0,5242.994788,143.816086,5386.810874,300501852.4,1054115.06,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,13452.12677,144232.9532,98543670.05,7768.805784,10881.77398,0.0,1592.197674,2570.352783,621.5412948,2491.426904,647.1922054,2413.158741,0.0,541.2561552,157.1940418,4010.00464,0.0,0.0,90206.92085,2503.922415,92710.84326,5170202892.0,18136289.97,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,966.6229679,10364.07757,9634681.873,558.2393204,781.926371,0.0,114.4097783,184.696597,44.66179226,179.0252583,46.50497734,173.4011807,0.0,83.92949132,11.29541624,243.1082548,0.0,0.0,6481.955089,171.9499077,6653.904997,371512769.0,1303210.618,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,15568.86882,166928.5435,83843727.9,8991.256199,12594.06149,0.0,1842.735886,2974.80733,719.3431236,2883.462172,749.0303002,2792.878223,0.0,741.2911756,181.9291075,4526.127393,0.0,0.0,104401.3145,2877.588122,107278.9027,5983753499.0,20990102.49,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,5810.969032,62304.88598,40183011.46,3355.922124,4700.643454,0.0,687.7880009,1110.325578,268.4896804,1076.23165,279.5702069,1042.421838,0.0,253.3962792,67.90373928,1712.63006,0.0,0.0,38967.04459,1078.161609,40045.2062,2233393233.0,7834405.757,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,20161.24838,216167.781,287802382.4,11643.42455,16308.95634,0.0,2386.291278,3852.292041,931.5291655,3734.002623,969.9732263,3616.69895,0.0,1108.95664,235.5930905,5712.20264,0.0,0.0,135196.7736,3700.016198,138896.7898,7748792920.0,27181593.89,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,881.8602118,9455.256023,7232336.786,509.2875523,713.3595807,0.0,104.3772336,168.5006311,40.74541873,163.3266097,42.42697569,158.1957051,0.0,48.15582511,10.30492601,250.2041204,0.0,0.0,5913.55521,161.9020541,6075.457264,338934972.6,1188932.634,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,23658.27828,253662.7407,335691713.2,13663.01198,19137.79446,0.0,2800.200764,4520.483823,1093.105735,4381.676745,1138.218035,4244.026393,0.0,1012.217271,276.4574293,6992.092851,0.0,0.0,158647.0655,4392.975576,163040.0411,9092844642.0,31896324.1,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,30116.92803,322912.0232,400701271.1,17392.97947,24362.36363,0.0,3564.648445,5754.5644,1391.520818,5577.863343,1448.948662,5402.634796,0.0,907.2059142,351.9296038,9282.260496,0.0,0.0,201957.3106,5659.759339,207617.0699,11575168083.0,40603939.39,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,6979.579134,74834.65834,62031766.87,4030.812056,5645.962453,0.0,826.1050358,1333.616681,322.4840746,1292.666322,335.7929412,1252.057217,0.0,332.6455249,81.55946438,2028.756909,0.0,0.0,46803.47973,1289.975948,48093.45568,2682537925.0,9409937.422,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,4634.042396,49685.9442,148106664.5,2676.229268,3748.596996,0.0,548.4866187,885.4454003,214.1110295,858.2566981,222.9473577,831.2945685,0.0,221.0072595,54.1508318,1346.82925,0.0,0.0,31074.84065,856.4439569,31931.2846,1781052157.0,6247661.659,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,95902.8545,1483033.833,324955543.5,55385.34268,77578.30454,9590.28545,25674.5684,18324.54996,4431.089998,17761.87186,4613.960379,17203.88275,0.0,4284.249934,1120.667206,28162.58241,0.0,0.0,123185.9365,12078.84059,135264.7771,3490757983.0,129297174.2,0,0,0,0,1,0,0,0,0,0,0,1,0
2016,450.0200635,6959.073146,2808347.388,259.8933635,364.0328926,31.50140444,120.4768196,85.98717085,20.79270124,83.34682784,21.65081272,80.72848768,0.0,16.46593795,5.258683171,135.789442,0.0,0.0,578.0447649,54.68636474,632.7311296,16380233.28,606721.4877,0,0,0,0,1,0,0,0,0,0,0,1,0
2016,824.4270912,12748.87255,5173692.111,476.1190603,666.900441,494.6562547,220.7109461,157.5266503,38.09178211,152.6895986,39.66382392,147.8928556,0.0,33.62487837,9.63379463,245.3037077,0.0,0.0,1058.965595,102.0797528,1161.045348,30008235.57,1111500.735,0,0,0,0,1,0,0,0,0,0,0,1,0
2016,8857.016754,136964.1766,56823078.16,5115.060554,7164.670401,4162.797874,2371.150303,1692.346352,409.2290949,1640.380753,426.1179147,1588.8482,0.0,421.6333889,103.498152,2574.962898,0.0,0.0,11376.7198,1129.756152,12506.47595,322385627.6,11941117.34,0,0,0,0,1,0,0,0,0,0,0,1,0
